"",NSC,CONCUNIT,LCONC,PANEL,CELL,NLOGGI50
"5506",662425,M,-5,Leukemia,MOLT4,5.825
"5507",662425,M,-5,Ovarian,NCIADRRES,6.345
"5508",662425,M,-5,Non-Small Cell Lung,NCIH226,5.649
"5509",662425,M,-5,Non-Small Cell Lung,NCIH23,5.812
"5510",662425,M,-5,Non-Small Cell Lung,NCIH322M,5.778
"5511",662425,M,-5,Non-Small Cell Lung,NCIH460,5.718
"5512",662425,M,-5,Non-Small Cell Lung,NCIH522,5.732
"5513",662425,M,-5,Ovarian,OVCAR3,6.126
"5514",662425,M,-5,Ovarian,OVCAR4,5.816
"5515",662425,M,-5,Ovarian,OVCAR5,5.772
"5516",662425,M,-5,Ovarian,OVCAR8,6.307
"5517",662425,M,-5,Prostate,PC3,5.811
"5518",662425,M,-5,Leukemia,RPMI8226,5.879
"5519",662425,M,-5,Renal,RXF393,5.694
"5520",662425,M,-5,Central Nervous System,SF268,5.783
"5521",662425,M,-5,Central Nervous System,SF295,5.789
"5522",662425,M,-5,Central Nervous System,SF539,5.814
"5523",662425,M,-5,Melanoma,SKMEL2,5.72
"5524",662425,M,-5,Melanoma,SKMEL28,5.784
"5525",662425,M,-5,Melanoma,SKMEL5,6.149
"5526",662425,M,-5,Ovarian,SKOV3,5.726
"5527",662425,M,-5,Renal,SN12C,5.868
"5528",662425,M,-5,Central Nervous System,SNB19,5.706
"5529",662425,M,-5,Central Nervous System,SNB75,5.789
"5530",662425,M,-5,Leukemia,SR,5.575
"5531",662425,M,-5,Colon,SW620,5.773
"5532",662425,M,-5,Breast,T47D,6.253
"5533",662425,M,-5,Renal,TK10,5.77
"5534",662425,M,-5,Central Nervous System,U251,5.845
"5535",662425,M,-5,Melanoma,UACC257,6.082
"5536",662425,M,-5,Melanoma,UACC62,5.963
"5537",668555,M,-5,Renal,7860,8.568
"5538",668555,M,-5,Renal,A498,8.834
"5539",668555,,,,A549,
"5540",668555,M,-5,Renal,ACHN,8.325
"5541",668555,M,-5,Breast,BT549,8.619
"5542",668555,M,-5,Renal,CAKI1,9
"5543",668555,M,-5,Leukemia,CCRFCEM,8.726
"5544",668555,M,-5,Colon,COLO205,8.897
"5545",668555,M,-5,Prostate,DU145,7.221
"5546",668555,M,-5,Non-Small Cell Lung,EKVX,7.947
"5547",668555,M,-5,Colon,HCC2998,7.125
"5548",668555,M,-5,Colon,HCT116,8.083
"5549",668555,M,-5,Colon,HCT15,8.099
"5550",668555,,,,HL60,
"5551",668555,M,-5,Non-Small Cell Lung,HOP62,8.823
"5552",668555,M,-5,Non-Small Cell Lung,HOP92,8.798
"5553",668555,M,-5,Breast,HS578T,8.941
"5554",668555,M,-5,Colon,HT29,8.646
"5555",668555,M,-5,Ovarian,IGROV1,8.47
"5556",668555,M,-5,Leukemia,K562,8.16
"5557",668555,M,-5,Colon,KM12,7.232
"5558",668555,M,-5,Melanoma,LOXIMVI,9
"5559",668555,M,-5,Melanoma,M14,8.278
"5560",668555,M,-5,Melanoma,MALME3M,8.782
"5561",668555,M,-5,Breast,MCF7,6.424
"5562",668555,,,,MDAMB231,
"5563",668555,M,-5,Melanoma,MDAMB435,7.43
"5564",668555,,,,MDAMB468,
"5565",668555,M,-5,Leukemia,MOLT4,6.118
"5566",668555,M,-5,Ovarian,NCIADRRES,6.047
"5567",668555,M,-5,Non-Small Cell Lung,NCIH226,8.805
"5568",668555,M,-5,Non-Small Cell Lung,NCIH23,7.928
"5569",668555,M,-5,Non-Small Cell Lung,NCIH322M,6.786
"5570",668555,M,-5,Non-Small Cell Lung,NCIH460,8.367
"5571",668555,M,-5,Non-Small Cell Lung,NCIH522,7.873
"5572",668555,M,-5,Ovarian,OVCAR3,8.401
"5573",668555,M,-5,Ovarian,OVCAR4,8.464
"5574",668555,M,-5,Ovarian,OVCAR5,7.73
"5575",668555,M,-5,Ovarian,OVCAR8,6.088
"5576",668555,M,-5,Prostate,PC3,8.64
"5577",668555,,,,RPMI8226,
"5578",668555,M,-5,Renal,RXF393,8.837
"5579",668555,M,-5,Central Nervous System,SF268,8.699
"5580",668555,M,-5,Central Nervous System,SF295,8.947
"5581",668555,M,-5,Central Nervous System,SF539,8.733
"5582",668555,M,-5,Melanoma,SKMEL2,6.417
"5583",668555,M,-5,Melanoma,SKMEL28,8.761
"5584",668555,M,-5,Melanoma,SKMEL5,8.829
"5585",668555,M,-5,Ovarian,SKOV3,8.121
"5586",668555,,,,SN12C,
"5587",668555,M,-5,Central Nervous System,SNB19,7.612
"5588",668555,M,-5,Central Nervous System,SNB75,9
"5589",668555,M,-5,Leukemia,SR,8.803
"5590",668555,M,-5,Colon,SW620,7.165
"5591",668555,M,-5,Breast,T47D,7.199
"5592",668555,M,-5,Renal,TK10,8.264
"5593",668555,M,-5,Central Nervous System,U251,7.835
"5594",668555,M,-5,Melanoma,UACC257,7.831
"5595",668555,M,-5,Melanoma,UACC62,8.337
"5596",674007,M,-4,Renal,7860,5.198
"5597",674007,M,-4,Renal,A498,4.768
"5598",674007,,,,A549,
"5599",674007,M,-4,Renal,ACHN,5.514
"5600",674007,M,-4,Breast,BT549,4.965
"5601",674007,M,-4,Renal,CAKI1,4.702
"5602",674007,M,-4,Leukemia,CCRFCEM,5.484
"5603",674007,M,-4,Colon,COLO205,4.874
"5604",674007,M,-4,Prostate,DU145,5.362
"5605",674007,M,-4,Non-Small Cell Lung,EKVX,5.287
"5606",674007,M,-4,Colon,HCC2998,4.949
"5607",674007,M,-4,Colon,HCT116,5.519
"5608",674007,M,-4,Colon,HCT15,5.945
"5609",674007,,,,HL60,
"5610",674007,M,-4,Non-Small Cell Lung,HOP62,4.967
"5611",674007,M,-4,Non-Small Cell Lung,HOP92,4.464
"5612",674007,M,-4,Breast,HS578T,5.93
"5613",674007,M,-4,Colon,HT29,4.794
"5614",674007,M,-4,Ovarian,IGROV1,5.451
"5615",674007,M,-4,Leukemia,K562,5.671
"5616",674007,M,-4,Colon,KM12,5.545
"5617",674007,M,-4,Melanoma,LOXIMVI,4.857
"5618",674007,M,-4,Melanoma,M14,5.063
"5619",674007,M,-4,Melanoma,MALME3M,4.773
"5620",674007,M,-4,Breast,MCF7,4.829
"5621",674007,,,,MDAMB231,
"5622",674007,M,-4,Melanoma,MDAMB435,5.096
"5623",674007,,,,MDAMB468,
"5624",674007,M,-4,Leukemia,MOLT4,5.56
"5625",674007,M,-4,Ovarian,NCIADRRES,5.567
"5626",674007,M,-4,Non-Small Cell Lung,NCIH226,4.797
"5627",674007,,,,NCIH23,
"5628",674007,M,-4,Non-Small Cell Lung,NCIH322M,4.999
"5629",674007,M,-4,Non-Small Cell Lung,NCIH460,5.351
"5630",674007,M,-4,Non-Small Cell Lung,NCIH522,4.796
"5631",674007,M,-4,Ovarian,OVCAR3,4.906
"5632",674007,M,-4,Ovarian,OVCAR4,4.88
"5633",674007,M,-4,Ovarian,OVCAR5,5.742
"5634",674007,M,-4,Ovarian,OVCAR8,4.906
"5635",674007,M,-4,Prostate,PC3,4.673
"5636",674007,M,-4,Leukemia,RPMI8226,4.909
"5637",674007,M,-4,Renal,RXF393,4.543
"5638",674007,M,-4,Central Nervous System,SF268,4.807
"5639",674007,,,,SF295,
"5640",674007,M,-4,Central Nervous System,SF539,4.852
"5641",674007,M,-4,Melanoma,SKMEL2,4.716
"5642",674007,M,-4,Melanoma,SKMEL28,4.666
"5643",674007,M,-4,Melanoma,SKMEL5,5.306
"5644",674007,M,-4,Ovarian,SKOV3,4.638
"5645",674007,M,-4,Renal,SN12C,4.642
"5646",674007,M,-4,Central Nervous System,SNB19,4.938
"5647",674007,M,-4,Central Nervous System,SNB75,5.188
"5648",674007,M,-4,Leukemia,SR,5.425
"5649",674007,M,-4,Colon,SW620,4.953
"5650",674007,M,-4,Breast,T47D,5.469
"5651",674007,M,-4,Renal,TK10,4.672
"5652",674007,M,-4,Central Nervous System,U251,5.163
"5653",674007,M,-4,Melanoma,UACC257,4.715
"5654",674007,M,-4,Melanoma,UACC62,5.824
"5655",674293,M,-4,Renal,7860,4
"5656",674293,M,-4,Renal,A498,4.146
"5657",674293,,,,A549,
"5658",674293,,,,ACHN,
"5659",674293,M,-4,Breast,BT549,4
"5660",674293,M,-4,Renal,CAKI1,4
"5661",674293,M,-4,Leukemia,CCRFCEM,4
"5662",674293,M,-4,Colon,COLO205,4.551
"5663",674293,M,-4,Prostate,DU145,4
"5664",674293,M,-4,Non-Small Cell Lung,EKVX,4.067
"5665",674293,,,,HCC2998,
"5666",674293,M,-4,Colon,HCT116,4
"5667",674293,M,-4,Colon,HCT15,4
"5668",674293,,,,HL60,
"5669",674293,M,-4,Non-Small Cell Lung,HOP62,4
"5670",674293,M,-4,Non-Small Cell Lung,HOP92,4.075
"5671",674293,M,-4,Breast,HS578T,4
"5672",674293,M,-4,Colon,HT29,4
"5673",674293,M,-4,Ovarian,IGROV1,4
"5674",674293,M,-4,Leukemia,K562,4
"5675",674293,M,-4,Colon,KM12,4
"5676",674293,M,-4,Melanoma,LOXIMVI,4
"5677",674293,M,-4,Melanoma,M14,4
"5678",674293,M,-4,Melanoma,MALME3M,4
"5679",674293,M,-4,Breast,MCF7,4
"5680",674293,,,,MDAMB231,
"5681",674293,M,-4,Melanoma,MDAMB435,4
"5682",674293,,,,MDAMB468,
"5683",674293,M,-4,Leukemia,MOLT4,4
"5684",674293,M,-4,Ovarian,NCIADRRES,4
"5685",674293,M,-4,Non-Small Cell Lung,NCIH226,4
"5686",674293,M,-4,Non-Small Cell Lung,NCIH23,4
"5687",674293,M,-4,Non-Small Cell Lung,NCIH322M,4
"5688",674293,M,-4,Non-Small Cell Lung,NCIH460,4.724
"5689",674293,M,-4,Non-Small Cell Lung,NCIH522,4
"5690",674293,M,-4,Ovarian,OVCAR3,4
"5691",674293,M,-4,Ovarian,OVCAR4,4
"5692",674293,M,-4,Ovarian,OVCAR5,4
"5693",674293,M,-4,Ovarian,OVCAR8,4
"5694",674293,M,-4,Prostate,PC3,4
"5695",674293,M,-4,Leukemia,RPMI8226,4
"5696",674293,M,-4,Renal,RXF393,4
"5697",674293,M,-4,Central Nervous System,SF268,4
"5698",674293,M,-4,Central Nervous System,SF295,4
"5699",674293,M,-4,Central Nervous System,SF539,4
"5700",674293,M,-4,Melanoma,SKMEL2,4
"5701",674293,M,-4,Melanoma,SKMEL28,4
"5702",674293,,,,SKMEL5,
"5703",674293,M,-4,Ovarian,SKOV3,4.732
"5704",674293,M,-4,Renal,SN12C,4
"5705",674293,M,-4,Central Nervous System,SNB19,4
"5706",674293,M,-4,Central Nervous System,SNB75,4.418
"5707",674293,M,-4,Leukemia,SR,4
"5708",674293,M,-4,Colon,SW620,4
"5709",674293,M,-4,Breast,T47D,4
"5710",674293,M,-4,Renal,TK10,4
"5711",674293,M,-4,Central Nervous System,U251,4
"5712",674293,M,-4,Melanoma,UACC257,4
"5713",674293,M,-4,Melanoma,UACC62,4.578
"5714",674548,M,-4,Renal,7860,4.189
"5715",674548,M,-4,Renal,A498,4
"5716",674548,,,,A549,
"5717",674548,,,,ACHN,
"5718",674548,M,-4,Breast,BT549,4.097
"5719",674548,M,-4,Renal,CAKI1,4
"5720",674548,M,-4,Leukemia,CCRFCEM,4
"5721",674548,M,-4,Colon,COLO205,4.596
"5722",674548,M,-4,Prostate,DU145,4
"5723",674548,M,-4,Non-Small Cell Lung,EKVX,4
"5724",674548,,,,HCC2998,
"5725",674548,M,-4,Colon,HCT116,4.159
"5726",674548,M,-4,Colon,HCT15,4
"5727",674548,,,,HL60,
"5728",674548,M,-4,Non-Small Cell Lung,HOP62,4
"5729",674548,M,-4,Non-Small Cell Lung,HOP92,4
"5730",674548,M,-4,Breast,HS578T,4
"5731",674548,M,-4,Colon,HT29,4.184
"5732",674548,M,-4,Ovarian,IGROV1,4
"5733",674548,M,-4,Leukemia,K562,4.202
"5734",674548,M,-4,Colon,KM12,4.474
"5735",674548,M,-4,Melanoma,LOXIMVI,4
"5736",674548,M,-4,Melanoma,M14,4
"5737",674548,M,-4,Melanoma,MALME3M,4.02
"5738",674548,M,-4,Breast,MCF7,4
"5739",674548,,,,MDAMB231,
"5740",674548,M,-4,Melanoma,MDAMB435,4
"5741",674548,,,,MDAMB468,
"5742",674548,M,-4,Leukemia,MOLT4,4
"5743",674548,M,-4,Ovarian,NCIADRRES,4
"5744",674548,M,-4,Non-Small Cell Lung,NCIH226,4
"5745",674548,M,-4,Non-Small Cell Lung,NCIH23,4
"5746",674548,M,-4,Non-Small Cell Lung,NCIH322M,4
"5747",674548,M,-4,Non-Small Cell Lung,NCIH460,4
"5748",674548,M,-4,Non-Small Cell Lung,NCIH522,4.105
"5749",674548,M,-4,Ovarian,OVCAR3,4
"5750",674548,M,-4,Ovarian,OVCAR4,4
"5751",674548,M,-4,Ovarian,OVCAR5,4
"5752",674548,M,-4,Ovarian,OVCAR8,4.07
"5753",674548,M,-4,Prostate,PC3,4
"5754",674548,M,-4,Leukemia,RPMI8226,4
"5755",674548,M,-4,Renal,RXF393,4
"5756",674548,M,-4,Central Nervous System,SF268,4
"5757",674548,M,-4,Central Nervous System,SF295,4
"5758",674548,M,-4,Central Nervous System,SF539,4
"5759",674548,,,,SKMEL2,
"5760",674548,M,-4,Melanoma,SKMEL28,4
"5761",674548,,,,SKMEL5,
"5762",674548,M,-4,Ovarian,SKOV3,4
"5763",674548,M,-4,Renal,SN12C,4
"5764",674548,M,-4,Central Nervous System,SNB19,4
"5765",674548,M,-4,Central Nervous System,SNB75,4
"5766",674548,M,-4,Leukemia,SR,4
"5767",674548,M,-4,Colon,SW620,4.25
"5768",674548,M,-4,Breast,T47D,4
"5769",674548,M,-4,Renal,TK10,4
"5770",674548,M,-4,Central Nervous System,U251,4
"5771",674548,M,-4,Melanoma,UACC257,4
"5772",674548,M,-4,Melanoma,UACC62,4
"5773",677274,M,-4,Renal,7860,4.791
"5774",677274,M,-4,Renal,A498,4
"5775",677274,,,,A549,
"5776",677274,M,-4,Renal,ACHN,4.439
"5777",677274,M,-4,Breast,BT549,4
"5778",677274,M,-4,Renal,CAKI1,4.806
"5779",677274,M,-4,Leukemia,CCRFCEM,4.467
"5780",677274,M,-4,Colon,COLO205,4
"5781",677274,M,-4,Prostate,DU145,4.266
"5782",677274,M,-4,Non-Small Cell Lung,EKVX,4.442
"5783",677274,M,-4,Colon,HCC2998,4
"5784",677274,M,-4,Colon,HCT116,4.75
"5785",677274,M,-4,Colon,HCT15,4.785
"5786",677274,,,,HL60,
"5787",677274,M,-4,Non-Small Cell Lung,HOP62,4
"5788",677274,M,-4,Non-Small Cell Lung,HOP92,4.655
"5789",677274,M,-4,Breast,HS578T,4
"5790",677274,M,-4,Colon,HT29,4.805
"5791",677274,M,-4,Ovarian,IGROV1,4.595
"5792",677274,M,-4,Leukemia,K562,4.418
"5793",677274,M,-4,Colon,KM12,4.58
"5794",677274,M,-4,Melanoma,LOXIMVI,4.828
"5795",677274,M,-4,Melanoma,M14,4.524
"5796",677274,M,-4,Melanoma,MALME3M,4.702
"5797",677274,M,-4,Breast,MCF7,5.749
"5798",677274,,,,MDAMB231,
"5799",677274,M,-4,Melanoma,MDAMB435,4.55
"5800",677274,,,,MDAMB468,
"5801",677274,M,-4,Leukemia,MOLT4,4.421
"5802",677274,M,-4,Ovarian,NCIADRRES,4
"5803",677274,M,-4,Non-Small Cell Lung,NCIH226,4
"5804",677274,M,-4,Non-Small Cell Lung,NCIH23,4
"5805",677274,M,-4,Non-Small Cell Lung,NCIH322M,4.298
"5806",677274,M,-4,Non-Small Cell Lung,NCIH460,4
"5807",677274,M,-4,Non-Small Cell Lung,NCIH522,4.822
"5808",677274,M,-4,Ovarian,OVCAR3,4.777
"5809",677274,M,-4,Ovarian,OVCAR4,4
"5810",677274,M,-4,Ovarian,OVCAR5,4.068
"5811",677274,M,-4,Ovarian,OVCAR8,4.68
"5812",677274,M,-4,Prostate,PC3,4
"5813",677274,M,-4,Leukemia,RPMI8226,4.766
"5814",677274,M,-4,Renal,RXF393,4.744
"5815",677274,M,-4,Central Nervous System,SF268,4.354
"5816",677274,M,-4,Central Nervous System,SF295,4
"5817",677274,M,-4,Central Nervous System,SF539,4
"5818",677274,M,-4,Melanoma,SKMEL2,4.444
"5819",677274,M,-4,Melanoma,SKMEL28,4.544
"5820",677274,M,-4,Melanoma,SKMEL5,4
"5821",677274,M,-4,Ovarian,SKOV3,4
"5822",677274,M,-4,Renal,SN12C,4.211
"5823",677274,M,-4,Central Nervous System,SNB19,4
"5824",677274,M,-4,Central Nervous System,SNB75,4
"5825",677274,M,-4,Leukemia,SR,4.972
"5826",677274,M,-4,Colon,SW620,4.757
"5827",677274,M,-4,Breast,T47D,4.755
"5828",677274,M,-4,Renal,TK10,4.518
"5829",677274,M,-4,Central Nervous System,U251,4.749
"5830",677274,M,-4,Melanoma,UACC257,4.316
"5831",677274,M,-4,Melanoma,UACC62,4.226
"5832",682597,M,-4,Renal,7860,5.349
"5833",682597,M,-4,Renal,A498,4.906
"5834",682597,,,,A549,
"5835",682597,M,-4,Renal,ACHN,5.251
"5836",682597,M,-4,Breast,BT549,5.371
"5837",682597,M,-4,Renal,CAKI1,5.265
"5838",682597,M,-4,Leukemia,CCRFCEM,5.623
"5839",682597,M,-4,Colon,COLO205,4.562
"5840",682597,M,-4,Prostate,DU145,5.059
"5841",682597,M,-4,Non-Small Cell Lung,EKVX,5.082
"5842",682597,M,-4,Colon,HCC2998,5.683
"5843",682597,M,-4,Colon,HCT116,5.63
"5844",682597,M,-4,Colon,HCT15,5.882
"5845",682597,,,,HL60,
"5846",682597,M,-4,Non-Small Cell Lung,HOP62,5.436
"5847",682597,M,-4,Non-Small Cell Lung,HOP92,4.878
"5848",682597,M,-4,Breast,HS578T,5.514
"5849",682597,M,-4,Colon,HT29,5.021
"5850",682597,M,-4,Ovarian,IGROV1,5.157
"5851",682597,M,-4,Leukemia,K562,6.377
"5852",682597,M,-4,Colon,KM12,5.327
"5853",682597,M,-4,Melanoma,LOXIMVI,5.385
"5854",682597,M,-4,Melanoma,M14,5.319
"5855",682597,M,-4,Melanoma,MALME3M,5.813
"5856",682597,M,-4,Breast,MCF7,5.572
"5857",682597,,,,MDAMB231,
"5858",682597,M,-4,Melanoma,MDAMB435,6.551
"5859",682597,,,,MDAMB468,
"5860",682597,M,-4,Leukemia,MOLT4,5.37
"5861",682597,M,-4,Ovarian,NCIADRRES,5.413
"5862",682597,M,-4,Non-Small Cell Lung,NCIH226,5.322
"5863",682597,M,-4,Non-Small Cell Lung,NCIH23,5.154
"5864",682597,M,-4,Non-Small Cell Lung,NCIH322M,4.877
"5865",682597,M,-4,Non-Small Cell Lung,NCIH460,5.524
"5866",682597,M,-4,Non-Small Cell Lung,NCIH522,5.553
"5867",682597,M,-4,Ovarian,OVCAR3,5.635
"5868",682597,M,-4,Ovarian,OVCAR4,4.608
"5869",682597,M,-4,Ovarian,OVCAR5,4.439
"5870",682597,M,-4,Ovarian,OVCAR8,5.149
"5871",682597,M,-4,Prostate,PC3,5.198
"5872",682597,M,-4,Leukemia,RPMI8226,5.349
"5873",682597,M,-4,Renal,RXF393,5.241
"5874",682597,M,-4,Central Nervous System,SF268,5.276
"5875",682597,M,-4,Central Nervous System,SF295,6.401
"5876",682597,M,-4,Central Nervous System,SF539,5.504
"5877",682597,M,-4,Melanoma,SKMEL2,5.359
"5878",682597,M,-4,Melanoma,SKMEL28,5.247
"5879",682597,M,-4,Melanoma,SKMEL5,5.894
"5880",682597,M,-4,Ovarian,SKOV3,5.286
"5881",682597,M,-4,Renal,SN12C,5.04
"5882",682597,M,-4,Central Nervous System,SNB19,5.412
"5883",682597,M,-4,Central Nervous System,SNB75,5.509
"5884",682597,M,-4,Leukemia,SR,6.477
"5885",682597,M,-4,Colon,SW620,5.733
"5886",682597,M,-4,Breast,T47D,5.08
"5887",682597,M,-4,Renal,TK10,4.654
"5888",682597,M,-4,Central Nervous System,U251,5.422
"5889",682597,M,-4,Melanoma,UACC257,5.129
"5890",682597,M,-4,Melanoma,UACC62,6.056
"5891",682622,M,-4,Renal,7860,4.853
"5892",682622,M,-4,Renal,A498,4.738
"5893",682622,,,,A549,
"5894",682622,M,-4,Renal,ACHN,4.883
"5895",682622,M,-4,Breast,BT549,4.769
"5896",682622,M,-4,Renal,CAKI1,4.751
"5897",682622,M,-4,Leukemia,CCRFCEM,4.765
"5898",682622,M,-4,Colon,COLO205,4.749
"5899",682622,M,-4,Prostate,DU145,4.909
"5900",682622,M,-4,Non-Small Cell Lung,EKVX,4.766
"5901",682622,M,-4,Colon,HCC2998,4.991
"5902",682622,,,,HCT116,
"5903",682622,M,-4,Colon,HCT15,4.784
"5904",682622,,,,HL60,
"5905",682622,M,-4,Non-Small Cell Lung,HOP62,4.735
"5906",682622,M,-4,Non-Small Cell Lung,HOP92,4.971
"5907",682622,M,-4,Breast,HS578T,5.675
"5908",682622,M,-4,Colon,HT29,4.754
"5909",682622,M,-4,Ovarian,IGROV1,4.946
"5910",682622,M,-4,Leukemia,K562,4.787
"5911",682622,M,-4,Colon,KM12,4.804
"5912",682622,M,-4,Melanoma,LOXIMVI,4.98
"5913",682622,M,-4,Melanoma,M14,4.75
"5914",682622,M,-4,Melanoma,MALME3M,4.762
"5915",682622,M,-4,Breast,MCF7,4.745
"5916",682622,,,,MDAMB231,
"5917",682622,M,-4,Melanoma,MDAMB435,4.865
"5918",682622,,,,MDAMB468,
"5919",682622,M,-4,Leukemia,MOLT4,4.789
"5920",682622,M,-4,Ovarian,NCIADRRES,4.738
"5921",682622,M,-4,Non-Small Cell Lung,NCIH226,4.717
"5922",682622,M,-4,Non-Small Cell Lung,NCIH23,4.786
"5923",682622,M,-4,Non-Small Cell Lung,NCIH322M,4.804
"5924",682622,M,-4,Non-Small Cell Lung,NCIH460,5.005
"5925",682622,M,-4,Non-Small Cell Lung,NCIH522,4.774
"5926",682622,M,-4,Ovarian,OVCAR3,4.824
"5927",682622,M,-4,Ovarian,OVCAR4,4.999
"5928",682622,M,-4,Ovarian,OVCAR5,4.809
"5929",682622,M,-4,Ovarian,OVCAR8,5.336
"5930",682622,M,-4,Prostate,PC3,4.867
"5931",682622,M,-4,Leukemia,RPMI8226,4.817
"5932",682622,M,-4,Renal,RXF393,5.724
"5933",682622,M,-4,Central Nervous System,SF268,4.753
"5934",682622,M,-4,Central Nervous System,SF295,4.804
"5935",682622,M,-4,Central Nervous System,SF539,5.535
"5936",682622,M,-4,Melanoma,SKMEL2,4.814
"5937",682622,M,-4,Melanoma,SKMEL28,4.929
"5938",682622,M,-4,Melanoma,SKMEL5,4.747
"5939",682622,M,-4,Ovarian,SKOV3,4.79
"5940",682622,M,-4,Renal,SN12C,5.702
"5941",682622,M,-4,Central Nervous System,SNB19,4.866
"5942",682622,M,-4,Central Nervous System,SNB75,5.857
"5943",682622,M,-4,Leukemia,SR,4.863
"5944",682622,M,-4,Colon,SW620,4.747
"5945",682622,M,-4,Breast,T47D,4.683
"5946",682622,M,-4,Renal,TK10,4.908
"5947",682622,M,-4,Central Nervous System,U251,4.749
"5948",682622,M,-4,Melanoma,UACC257,4.96
"5949",682622,M,-4,Melanoma,UACC62,4.934
"5950",682689,M,-4,Renal,7860,5.374
"5951",682689,M,-4,Renal,A498,4.633
"5952",682689,,,,A549,
"5953",682689,M,-4,Renal,ACHN,5.196
"5954",682689,M,-4,Breast,BT549,5.301
