"",DRUG_ID,COSMIC_ID,LN_IC50,MAX_CONC_MICROMOLAR,Cell_Line,Drug_Name,Synonyms
"5105",,,,,PANC0203,PHA665752,
"5106",,,,,PANC0327,PHA665752,
"5107",,,,,PANC0403,PHA665752,
"5108",,,,,PANC1005,PHA665752,
"5109",,,,,PATU8902,PHA665752,
"5110",,,,,PC14,PHA665752,
"5111",,,,,PC3,PHA665752,
"5112",6,910546,1.03896249,2,PSN1,PHA665752,"PHA665752, PHA 665752"
"5113",,,,,QGP1,PHA665752,
"5114",6,909262,3.16045651,2,RAJI,PHA665752,"PHA665752, PHA 665752"
"5115",,,,,RD,PHA665752,
"5116",6,909696,2.05728148,2,REH,PHA665752,"PHA665752, PHA 665752"
"5117",,,,,RERFGC1B,PHA665752,
"5118",,,,,RERFLCMS,PHA665752,
"5119",,,,,RKN,PHA665752,
"5120",6,909698,2.99776959,2,RKO,PHA665752,"PHA665752, PHA 665752"
"5121",6,930082,2.31738781,2,RL952,PHA665752,"PHA665752, PHA 665752"
"5122",,,,,RPMI7951,PHA665752,
"5123",6,909702,2.10512206,2,RPMI8402,PHA665752,"PHA665752, PHA 665752"
"5124",,,,,RT112,PHA665752,
"5125",,,,,RT4,PHA665752,
"5126",,,,,RVH421,PHA665752,
"5127",,,,,SAOS2,PHA665752,
"5128",,,,,SBC5,PHA665752,
"5129",,,,,SCABER,PHA665752,
"5130",,,,,SCC25,PHA665752,
"5131",,,,,SCC9,PHA665752,
"5132",6,909712,3.35938086,2,SF126,PHA665752,"PHA665752, PHA 665752"
"5133",,,,,SF295,PHA665752,
"5134",6,724872,3.070471,2,SHP77,PHA665752,"PHA665752, PHA 665752"
"5135",6,909715,2.05186768,2,SIGM5,PHA665752,"PHA665752, PHA 665752"
"5136",6,753620,2.37962149,2,SIMA,PHA665752,"PHA665752, PHA 665752"
"5137",,,,,SJRH30,PHA665752,
"5138",6,909717,3.59854048,2,SJSA1,PHA665752,"PHA665752, PHA 665752"
"5139",,,,,SKCO1,PHA665752,
"5140",6,684072,3.28108346,2,SKES1,PHA665752,"PHA665752, PHA 665752"
"5141",,,,,SKHEP1,PHA665752,
"5142",6,909720,-0.53976583,2,SKLMS1,PHA665752,"PHA665752, PHA 665752"
"5143",,,,,SKLU1,PHA665752,
"5144",6,905955,3.12309983,2,SKMEL2,PHA665752,"PHA665752, PHA 665752"
"5145",,,,,SKMEL24,PHA665752,
"5146",,,,,SKMEL30,PHA665752,
"5147",,,,,SKMEL31,PHA665752,
"5148",,,,,SKMEL5,PHA665752,
"5149",,,,,SKMES1,PHA665752,
"5150",6,753612,3.4713645,2,SKMM2,PHA665752,"PHA665752, PHA 665752"
"5151",,,,,SKNAS,PHA665752,
"5152",6,688086,2.56498236,2,SKNDZ,PHA665752,"PHA665752, PHA 665752"
"5153",6,688087,3.31996826,2,SKNFI,PHA665752,"PHA665752, PHA 665752"
"5154",,,,,SKNSH,PHA665752,
"5155",,,,,SKOV3,PHA665752,
"5156",,,,,SNGM,PHA665752,
"5157",,,,,SNU182,PHA665752,
"5158",,,,,SNU387,PHA665752,
"5159",,,,,SNU398,PHA665752,
"5160",,,,,SNU423,PHA665752,
"5161",,,,,SNU449,PHA665752,
"5162",,,,,SNU475,PHA665752,
"5163",,,,,SU8686,PHA665752,
"5164",,,,,SUDHL10,PHA665752,
"5165",6,1331035,1.56783523,2,SUDHL4,PHA665752,"PHA665752, PHA 665752"
"5166",6,1331037,2.09098011,2,SUDHL6,PHA665752,"PHA665752, PHA 665752"
"5167",6,1331038,2.59443901,2,SUDHL8,PHA665752,"PHA665752, PHA 665752"
"5168",,,,,SUIT2,PHA665752,
"5169",6,1331040,2.22830952,2,SUPM2,PHA665752,"PHA665752, PHA 665752"
"5170",6,909743,0.73314311,2,SUPT1,PHA665752,"PHA665752, PHA 665752"
"5171",,,,,SW1088,PHA665752,
"5172",,,,,SW1271,PHA665752,
"5173",,,,,SW1417,PHA665752,
"5174",,,,,SW1573,PHA665752,
"5175",,,,,SW1990,PHA665752,
"5176",,,,,SW403,PHA665752,
"5177",,,,,SW48,PHA665752,
"5178",,,,,SW620,PHA665752,
"5179",,,,,SW780,PHA665752,
"5180",,,,,SW900,PHA665752,
"5181",,,,,T24,PHA665752,
"5182",,,,,T47D,PHA665752,
"5183",,,,,T84,PHA665752,
"5184",,,,,T98G,PHA665752,
"5185",6,1240221,2.6834992,2,TC71,PHA665752,"PHA665752, PHA 665752"
"5186",,,,,TCCSUP,PHA665752,
"5187",6,753621,3.15506844,2,TE1,PHA665752,"PHA665752, PHA 665752"
"5188",6,946354,1.86424999,2,TE11,PHA665752,"PHA665752, PHA 665752"
"5189",6,753614,1.80811491,2,TE15,PHA665752,"PHA665752, PHA 665752"
"5190",6,735784,3.63578201,2,TE5,PHA665752,"PHA665752, PHA 665752"
"5191",6,946353,3.44195598,2,TE9,PHA665752,"PHA665752, PHA 665752"
"5192",,,,,TOV112D,PHA665752,
"5193",,,,,TOV21G,PHA665752,
"5194",,,,,TT2609C02,PHA665752,
"5195",,,,,TYKNU,PHA665752,
"5196",,,,,U118MG,PHA665752,
"5197",,,,,U2OS,PHA665752,
"5198",6,687590,2.2541243,2,U87MG,PHA665752,"PHA665752, PHA 665752"
"5199",6,905977,3.76855156,2,UACC257,PHA665752,"PHA665752, PHA 665752"
"5200",,,,,UACC62,PHA665752,
"5201",6,910910,2.41479973,2,UACC812,PHA665752,"PHA665752, PHA 665752"
"5202",,,,,UMUC3,PHA665752,
"5203",,,,,VMRCLCD,PHA665752,
"5204",,,,,VMRCRCW,PHA665752,
"5205",,,,,VMRCRCZ,PHA665752,
"5206",,,,,WM115,PHA665752,
"5207",,,,,YKG1,PHA665752,
"5208",,,,,ZR7530,PHA665752,
"5209",1036,924100,5.36888596,10,22RV1,PLX4720,"PLX4720, PLX 4720"
"5210",1371,924100,4.45000625,10,22RV1,PLX4720,"PLX4720, PLX 4720"
"5211",1036,687561,5.01315194,10,42MGBA,PLX4720,"PLX4720, PLX 4720"
"5212",1371,687561,4.8742295,10,42MGBA,PLX4720,"PLX4720, PLX 4720"
"5213",1036,687452,2.86035139,10,5637,PLX4720,"PLX4720, PLX 4720"
"5214",1371,687452,3.39664927,10,5637,PLX4720,"PLX4720, PLX 4720"
"5215",1036,906798,4.35263748,10,639V,PLX4720,"PLX4720, PLX 4720"
"5216",1371,906798,4.01926588,10,639V,PLX4720,"PLX4720, PLX 4720"
"5217",1036,906800,1.43526693,10,697,PLX4720,"PLX4720, PLX 4720"
"5218",1371,906800,2.57284222,10,697,PLX4720,"PLX4720, PLX 4720"
"5219",1371,910922,4.21693621,10,769P,PLX4720,"PLX4720, PLX 4720"
"5220",1036,905947,2.97943088,10,7860,PLX4720,"PLX4720, PLX 4720"
"5221",1371,905947,4.45808428,10,7860,PLX4720,"PLX4720, PLX 4720"
"5222",1036,906795,1.13721951,10,8305C,PLX4720,"PLX4720, PLX 4720"
"5223",1371,906795,1.93922107,10,8305C,PLX4720,"PLX4720, PLX 4720"
"5224",1036,924102,3.09583852,10,8505C,PLX4720,"PLX4720, PLX 4720"
"5225",1371,924102,4.46486199,10,8505C,PLX4720,"PLX4720, PLX 4720"
"5226",1036,687562,1.87279414,10,8MGBA,PLX4720,"PLX4720, PLX 4720"
"5227",1371,687562,1.81651866,10,8MGBA,PLX4720,"PLX4720, PLX 4720"
"5228",1036,687563,4.80547705,10,A172,PLX4720,"PLX4720, PLX 4720"
"5229",1371,687563,4.70736818,10,A172,PLX4720,"PLX4720, PLX 4720"
"5230",1371,910784,4.50566322,10,A204,PLX4720,"PLX4720, PLX 4720"
"5231",1371,906792,2.79604908,10,A2058,PLX4720,"PLX4720, PLX 4720"
"5232",1036,906794,4.87715405,10,A253,PLX4720,"PLX4720, PLX 4720"
"5233",1371,906794,4.71214999,10,A253,PLX4720,"PLX4720, PLX 4720"
"5234",1036,906804,3.79156372,10,A2780,PLX4720,"PLX4720, PLX 4720"
"5235",1371,906804,4.77138668,10,A2780,PLX4720,"PLX4720, PLX 4720"
"5236",1036,906793,-1.39682441,10,A375,PLX4720,"PLX4720, PLX 4720"
"5237",1371,906793,-0.66895244,10,A375,PLX4720,"PLX4720, PLX 4720"
"5238",1036,905949,3.10069945,10,A549,PLX4720,"PLX4720, PLX 4720"
"5239",1371,905949,3.86251496,10,A549,PLX4720,"PLX4720, PLX 4720"
"5240",1036,684052,3.22338518,10,A673,PLX4720,"PLX4720, PLX 4720"
"5241",1371,684052,2.65748525,10,A673,PLX4720,"PLX4720, PLX 4720"
"5242",1371,905950,2.923241,10,ACHN,PLX4720,"PLX4720, PLX 4720"
"5243",1036,1295740,3.17186449,10,ALLSIL,PLX4720,"PLX4720, PLX 4720"
"5244",1371,1295740,2.90955409,10,ALLSIL,PLX4720,"PLX4720, PLX 4720"
"5245",1036,1295741,4.39490409,10,AMO1,PLX4720,"PLX4720, PLX 4720"
"5246",1371,1295741,4.30518051,10,AMO1,PLX4720,"PLX4720, PLX 4720"
"5247",1371,910781,4.3256978,10,AN3CA,PLX4720,"PLX4720, PLX 4720"
"5248",1036,910702,4.21910293,10,ASPC1,PLX4720,"PLX4720, PLX 4720"
"5249",1371,910702,3.54929365,10,ASPC1,PLX4720,"PLX4720, PLX 4720"
"5250",1036,910704,4.49972822,10,AU565,PLX4720,"PLX4720, PLX 4720"
"5251",1371,910704,4.99591966,10,AU565,PLX4720,"PLX4720, PLX 4720"
"5252",1036,924104,1.75535337,10,BCPAP,PLX4720,"PLX4720, PLX 4720"
"5253",1371,924104,2.40894626,10,BCPAP,PLX4720,"PLX4720, PLX 4720"
"5254",1371,910698,2.86463757,10,BFTC909,PLX4720,"PLX4720, PLX 4720"
"5255",1036,910706,3.53002974,10,BL41,PLX4720,"PLX4720, PLX 4720"
"5256",1371,910706,3.63834863,10,BL41,PLX4720,"PLX4720, PLX 4720"
"5257",1371,910707,3.61707847,10,BL70,PLX4720,"PLX4720, PLX 4720"
"5258",1036,906801,4.43553955,10,BT20,PLX4720,"PLX4720, PLX 4720"
"5259",1371,906801,5.41937526,10,BT20,PLX4720,"PLX4720, PLX 4720"
"5260",1036,946359,5.25770745,10,BT474,PLX4720,"PLX4720, PLX 4720"
"5261",1371,946359,4.40816846,10,BT474,PLX4720,"PLX4720, PLX 4720"
"5262",1036,905951,5.7265137,10,BT549,PLX4720,"PLX4720, PLX 4720"
"5263",1371,905951,4.80085902,10,BT549,PLX4720,"PLX4720, PLX 4720"
"5264",1036,906693,3.98422359,10,BXPC3,PLX4720,"PLX4720, PLX 4720"
"5265",1371,906693,3.79273824,10,BXPC3,PLX4720,"PLX4720, PLX 4720"
"5266",1036,910700,3.80043709,10,C2BBE1,PLX4720,"PLX4720, PLX 4720"
"5267",1371,910700,5.20869718,10,C2BBE1,PLX4720,"PLX4720, PLX 4720"
"5268",1036,906830,-1.13240979,10,C32,PLX4720,"PLX4720, PLX 4720"
"5269",1371,906830,0.25333666,10,C32,PLX4720,"PLX4720, PLX 4720"
"5270",1036,910850,5.11199721,10,C3A,PLX4720,"PLX4720, PLX 4720"
"5271",1371,910850,4.40654506,10,C3A,PLX4720,"PLX4720, PLX 4720"
"5272",1036,753540,2.47945678,10,CAL12T,PLX4720,"PLX4720, PLX 4720"
"5273",1371,753540,3.07316384,10,CAL12T,PLX4720,"PLX4720, PLX 4720"
"5274",1036,910916,4.48279828,10,CAL27,PLX4720,"PLX4720, PLX 4720"
"5275",1371,910916,3.10808267,10,CAL27,PLX4720,"PLX4720, PLX 4720"
"5276",1036,1290765,4.1052007,10,CAL78,PLX4720,"PLX4720, PLX 4720"
"5277",1371,1290765,3.8814749,10,CAL78,PLX4720,"PLX4720, PLX 4720"
"5278",1036,910852,4.52625496,10,CAL851,PLX4720,"PLX4720, PLX 4720"
"5279",1371,910852,4.66505318,10,CAL851,PLX4720,"PLX4720, PLX 4720"
"5280",1036,687777,5.43305057,10,CALU3,PLX4720,"PLX4720, PLX 4720"
"5281",1371,687777,5.43424128,10,CALU3,PLX4720,"PLX4720, PLX 4720"
"5282",1036,724859,5.25563997,10,CALU6,PLX4720,"PLX4720, PLX 4720"
"5283",1371,724859,3.29127855,10,CALU6,PLX4720,"PLX4720, PLX 4720"
"5284",1371,946382,5.18703198,10,CAMA1,PLX4720,"PLX4720, PLX 4720"
"5285",1036,910915,5.54557268,10,CAPAN2,PLX4720,"PLX4720, PLX 4720"
"5286",1371,910915,5.04694829,10,CAPAN2,PLX4720,"PLX4720, PLX 4720"
"5287",1036,910943,5.07361873,10,CAS1,PLX4720,"PLX4720, PLX 4720"
"5288",1371,910943,5.21661824,10,CAS1,PLX4720,"PLX4720, PLX 4720"
"5289",1036,1240123,4.84197075,10,CCK81,PLX4720,"PLX4720, PLX 4720"
"5290",1371,1240123,4.63943958,10,CCK81,PLX4720,"PLX4720, PLX 4720"
"5291",1036,910853,1.86953683,10,CHL1,PLX4720,"PLX4720, PLX 4720"
"5292",1371,910853,3.4534191,10,CHL1,PLX4720,"PLX4720, PLX 4720"
"5293",1036,906820,4.5688171,10,CHP212,PLX4720,"PLX4720, PLX 4720"
"5294",1371,906820,4.48180348,10,CHP212,PLX4720,"PLX4720, PLX 4720"
"5295",1036,905961,-1.62447804,10,COLO205,PLX4720,"PLX4720, PLX 4720"
"5296",1371,905961,1.3318147,10,COLO205,PLX4720,"PLX4720, PLX 4720"
"5297",1036,910689,5.84201124,10,COLO678,PLX4720,"PLX4720, PLX 4720"
"5298",1371,910689,5.68502949,10,COLO678,PLX4720,"PLX4720, PLX 4720"
"5299",1036,906818,0.12052037,10,COLO679,PLX4720,"PLX4720, PLX 4720"
"5300",1371,906818,-0.18420549,10,COLO679,PLX4720,"PLX4720, PLX 4720"
"5301",1036,906815,1.65298052,10,COLO741,PLX4720,"PLX4720, PLX 4720"
"5302",1371,906815,1.95908136,10,COLO741,PLX4720,"PLX4720, PLX 4720"
"5303",1371,906805,4.63695343,10,CORL105,PLX4720,"PLX4720, PLX 4720"
"5304",1036,687780,3.05850315,10,CORL23,PLX4720,"PLX4720, PLX 4720"
"5305",1371,687780,3.75240427,10,CORL23,PLX4720,"PLX4720, PLX 4720"
"5306",1371,906833,3.05720155,10,DAOY,PLX4720,"PLX4720, PLX 4720"
"5307",1036,906835,1.7131541,10,DBTRG05MG,PLX4720,"PLX4720, PLX 4720"
"5308",1371,906835,2.1788173,10,DBTRG05MG,PLX4720,"PLX4720, PLX 4720"
"5309",1036,906836,4.06869961,10,DEL,PLX4720,"PLX4720, PLX 4720"
"5310",1371,906836,3.14648879,10,DEL,PLX4720,"PLX4720, PLX 4720"
"5311",1036,906837,3.86071826,10,DETROIT562,PLX4720,"PLX4720, PLX 4720"
"5312",1371,906837,4.42429057,10,DETROIT562,PLX4720,"PLX4720, PLX 4720"
"5313",1036,906839,5.42518722,10,DKMG,PLX4720,"PLX4720, PLX 4720"
"5314",1371,906839,5.33908908,10,DKMG,PLX4720,"PLX4720, PLX 4720"
"5315",1036,687983,5.28129044,10,DMS114,PLX4720,"PLX4720, PLX 4720"
"5316",1371,687983,4.83982625,10,DMS114,PLX4720,"PLX4720, PLX 4720"
"5317",1036,906842,2.90756046,10,DOHH2,PLX4720,"PLX4720, PLX 4720"
"5318",1036,1479987,2.67932285,10,DOV13,PLX4720,"PLX4720, PLX 4720"
"5319",1371,1479987,2.66169271,10,DOV13,PLX4720,"PLX4720, PLX 4720"
"5320",1036,905935,3.46516688,10,DU145,PLX4720,"PLX4720, PLX 4720"
"5321",1371,905935,2.72723859,10,DU145,PLX4720,"PLX4720, PLX 4720"
"5322",1036,906846,4.63675433,10,EB2,PLX4720,"PLX4720, PLX 4720"
"5323",1371,906846,4.16424765,10,EB2,PLX4720,"PLX4720, PLX 4720"
"5324",1036,753554,2.94603459,10,EBC1,PLX4720,"PLX4720, PLX 4720"
"5325",1371,753554,1.74545741,10,EBC1,PLX4720,"PLX4720, PLX 4720"
"5326",1371,906851,5.72105329,10,EFM19,PLX4720,"PLX4720, PLX 4720"
"5327",1036,911905,5.89411344,10,EFO21,PLX4720,"PLX4720, PLX 4720"
"5328",1371,911905,5.68918835,10,EFO21,PLX4720,"PLX4720, PLX 4720"
"5329",1036,906852,4.3025966,10,EFO27,PLX4720,"PLX4720, PLX 4720"
"5330",1371,906852,3.9027264,10,EFO27,PLX4720,"PLX4720, PLX 4720"
"5331",1036,906855,3.47353065,10,EM2,PLX4720,"PLX4720, PLX 4720"
"5332",1371,906855,3.84134698,10,EM2,PLX4720,"PLX4720, PLX 4720"
"5333",1036,1240127,4.47104565,10,EN,PLX4720,"PLX4720, PLX 4720"
"5334",1371,1240127,5.5462142,10,EN,PLX4720,"PLX4720, PLX 4720"
"5335",1036,1240128,1.90312435,10,ES2,PLX4720,"PLX4720, PLX 4720"
"5336",1371,1240128,0.87990564,10,ES2,PLX4720,"PLX4720, PLX 4720"
"5337",1036,907000,4.54574698,10,ESS1,PLX4720,"PLX4720, PLX 4720"
"5338",1371,907000,4.4768966,10,ESS1,PLX4720,"PLX4720, PLX 4720"
"5339",1036,906863,4.31361915,10,FADU,PLX4720,"PLX4720, PLX 4720"
"5340",1371,906863,4.46415586,10,FADU,PLX4720,"PLX4720, PLX 4720"
"5341",1036,1290806,3.67839095,10,FU97,PLX4720,"PLX4720, PLX 4720"
"5342",1371,1290806,4.2233512,10,FU97,PLX4720,"PLX4720, PLX 4720"
"5343",1036,1240129,5.66906257,10,FUOV1,PLX4720,"PLX4720, PLX 4720"
"5344",1371,1240129,3.59110435,10,FUOV1,PLX4720,"PLX4720, PLX 4720"
"5345",1036,906865,1.14074231,10,G361,PLX4720,"PLX4720, PLX 4720"
"5346",1371,906865,1.33403674,10,G361,PLX4720,"PLX4720, PLX 4720"
"5347",1036,907299,5.0429499,10,G401,PLX4720,"PLX4720, PLX 4720"
"5348",1371,907299,3.40213851,10,G401,PLX4720,"PLX4720, PLX 4720"
"5349",1036,907298,3.56815549,10,G402,PLX4720,"PLX4720, PLX 4720"
"5350",1371,907298,4.28324153,10,G402,PLX4720,"PLX4720, PLX 4720"
"5351",1036,906868,2.67922163,10,GAMG,PLX4720,"PLX4720, PLX 4720"
"5352",1371,906868,4.60584938,10,GAMG,PLX4720,"PLX4720, PLX 4720"
"5353",1036,687568,3.43780316,10,GB1,PLX4720,"PLX4720, PLX 4720"
"5354",1371,687568,2.26779797,10,GB1,PLX4720,"PLX4720, PLX 4720"
"5355",1036,906869,5.14705387,10,GCIY,PLX4720,"PLX4720, PLX 4720"
"5356",1371,906999,4.56943536,10,GCT,PLX4720,"PLX4720, PLX 4720"
"5357",1036,906871,4.06089019,10,GI1,PLX4720,"PLX4720, PLX 4720"
"5358",1371,906871,2.12223401,10,GI1,PLX4720,"PLX4720, PLX 4720"
"5359",1036,906873,3.60443125,10,GMS10,PLX4720,"PLX4720, PLX 4720"
"5360",1036,1303897,4.49108052,10,GRANTA519,PLX4720,"PLX4720, PLX 4720"
"5361",1371,1303897,3.83513842,10,GRANTA519,PLX4720,"PLX4720, PLX 4720"
"5362",1036,907042,1.89643217,10,H4,PLX4720,"PLX4720, PLX 4720"
"5363",1371,907042,3.69441022,10,H4,PLX4720,"PLX4720, PLX 4720"
"5364",1036,1240142,4.44253979,10,HARA,PLX4720,"PLX4720, PLX 4720"
"5365",1371,1240142,5.09407915,10,HARA,PLX4720,"PLX4720, PLX 4720"
"5366",1036,749711,4.63164818,10,HCC1187,PLX4720,"PLX4720, PLX 4720"
"5367",1371,749711,4.68391297,10,HCC1187,PLX4720,"PLX4720, PLX 4720"
"5368",1036,749712,4.97914114,10,HCC1395,PLX4720,"PLX4720, PLX 4720"
"5369",1371,749712,4.28598896,10,HCC1395,PLX4720,"PLX4720, PLX 4720"
"5370",1036,1240143,3.95243674,10,HCC15,PLX4720,"PLX4720, PLX 4720"
"5371",1371,1240143,2.18603791,10,HCC15,PLX4720,"PLX4720, PLX 4720"
"5372",1036,907046,5.56519402,10,HCC1569,PLX4720,"PLX4720, PLX 4720"
"5373",1371,907046,4.30919469,10,HCC1569,PLX4720,"PLX4720, PLX 4720"
"5374",1036,907047,3.26943293,10,HCC1806,PLX4720,"PLX4720, PLX 4720"
"5375",1371,907047,4.4585237,10,HCC1806,PLX4720,"PLX4720, PLX 4720"
"5376",1036,749709,5.3140389,10,HCC1954,PLX4720,"PLX4720, PLX 4720"
"5377",1371,749709,3.84885797,10,HCC1954,PLX4720,"PLX4720, PLX 4720"
"5378",1036,1240145,3.21271094,10,HCC44,PLX4720,"PLX4720, PLX 4720"
"5379",1371,1240145,3.8108684,10,HCC44,PLX4720,"PLX4720, PLX 4720"
"5380",1036,1290907,5.02294399,10,HCC56,PLX4720,"PLX4720, PLX 4720"
"5381",1371,1290907,2.44837502,10,HCC56,PLX4720,"PLX4720, PLX 4720"
"5382",1371,907048,4.18406029,10,HCC70,PLX4720,"PLX4720, PLX 4720"
"5383",1036,1290908,5.25953044,10,HCC78,PLX4720,"PLX4720, PLX 4720"
"5384",1371,1290908,5.11590335,10,HCC78,PLX4720,"PLX4720, PLX 4720"
"5385",1036,1240146,2.11410262,10,HCC827,PLX4720,"PLX4720, PLX 4720"
"5386",1371,1240146,5.18017199,10,HCC827,PLX4720,"PLX4720, PLX 4720"
"5387",1036,905936,4.64009865,10,HCT116,PLX4720,"PLX4720, PLX 4720"
"5388",1371,905936,4.50781788,10,HCT116,PLX4720,"PLX4720, PLX 4720"
"5389",1036,905937,3.73650024,10,HCT15,PLX4720,"PLX4720, PLX 4720"
"5390",1371,905937,4.46809172,10,HCT15,PLX4720,"PLX4720, PLX 4720"
"5391",1036,907050,3.94661559,10,HDMYZ,PLX4720,"PLX4720, PLX 4720"
"5392",1371,907050,3.07443165,10,HDMYZ,PLX4720,"PLX4720, PLX 4720"
"5393",1036,1290922,4.10451033,10,HDQP1,PLX4720,"PLX4720, PLX 4720"
"5394",1371,1290922,4.0081513,10,HDQP1,PLX4720,"PLX4720, PLX 4720"
"5395",1036,907055,2.7218604,10,HGC27,PLX4720,"PLX4720, PLX 4720"
"5396",1371,907055,3.45278599,10,HGC27,PLX4720,"PLX4720, PLX 4720"
"5397",1036,907056,3.60120882,10,HH,PLX4720,"PLX4720, PLX 4720"
"5398",1371,907056,4.23132298,10,HH,PLX4720,"PLX4720, PLX 4720"
"5399",1036,907057,4.22362534,10,HLE,PLX4720,"PLX4720, PLX 4720"
"5400",1371,907057,4.35970403,10,HLE,PLX4720,"PLX4720, PLX 4720"
"5401",1036,907060,3.10118926,10,HOS,PLX4720,"PLX4720, PLX 4720"
"5402",1371,907060,4.14636257,10,HOS,PLX4720,"PLX4720, PLX 4720"
"5403",,,,,HPAC,PLX4720,
"5404",1371,724869,4.69915419,10,HPAFII,PLX4720,"PLX4720, PLX 4720"
"5405",1036,905957,4.58113372,10,HS578T,PLX4720,"PLX4720, PLX 4720"
"5406",1371,905957,5.07424192,10,HS578T,PLX4720,"PLX4720, PLX 4720"
"5407",1036,1240150,2.91633541,10,HS683,PLX4720,"PLX4720, PLX 4720"
"5408",1371,1240150,3.97795705,10,HS683,PLX4720,"PLX4720, PLX 4720"
"5409",1036,1240151,5.37960033,10,HS746T,PLX4720,"PLX4720, PLX 4720"
"5410",1371,1240151,5.49984737,10,HS746T,PLX4720,"PLX4720, PLX 4720"
"5411",1036,1298141,3.87832237,10,HS766T,PLX4720,"PLX4720, PLX 4720"
"5412",1371,1298141,5.54866789,10,HS766T,PLX4720,"PLX4720, PLX 4720"
"5413",1036,1298144,1.23827618,10,HS939T,PLX4720,"PLX4720, PLX 4720"
"5414",1371,1298144,1.62155156,10,HS939T,PLX4720,"PLX4720, PLX 4720"
"5415",1036,753562,3.83629614,10,HSC2,PLX4720,"PLX4720, PLX 4720"
"5416",1371,753562,4.30491841,10,HSC2,PLX4720,"PLX4720, PLX 4720"
"5417",1036,907063,3.30592898,10,HT,PLX4720,"PLX4720, PLX 4720"
"5418",1371,907063,2.21460102,10,HT,PLX4720,"PLX4720, PLX 4720"
"5419",1036,907064,1.9051723,10,HT1080,PLX4720,"PLX4720, PLX 4720"
"5420",1371,907064,1.94456191,10,HT1080,PLX4720,"PLX4720, PLX 4720"
"5421",1036,907065,4.84947277,10,HT1197,PLX4720,"PLX4720, PLX 4720"
"5422",1371,907065,3.46074038,10,HT1197,PLX4720,"PLX4720, PLX 4720"
"5423",1036,907066,3.12462058,10,HT1376,PLX4720,"PLX4720, PLX 4720"
"5424",1371,907066,4.12661472,10,HT1376,PLX4720,"PLX4720, PLX 4720"
"5425",1036,907067,-0.1786282,10,HT144,PLX4720,"PLX4720, PLX 4720"
"5426",1371,907067,1.1960498,10,HT144,PLX4720,"PLX4720, PLX 4720"
"5427",1036,905939,0.97755253,10,HT29,PLX4720,"PLX4720, PLX 4720"
"5428",1371,905939,3.02171788,10,HT29,PLX4720,"PLX4720, PLX 4720"
"5429",1036,907069,3.51974363,10,HUCCT1,PLX4720,"PLX4720, PLX 4720"
"5430",1371,907069,4.00729133,10,HUCCT1,PLX4720,"PLX4720, PLX 4720"
"5431",1036,1298146,3.66030989,10,HUH1,PLX4720,"PLX4720, PLX 4720"
"5432",1371,1298146,4.36914144,10,HUH1,PLX4720,"PLX4720, PLX 4720"
"5433",1036,907285,5.42549751,10,HUPT3,PLX4720,"PLX4720, PLX 4720"
"5434",1371,907285,4.90067968,10,HUPT3,PLX4720,"PLX4720, PLX 4720"
"5435",1036,907286,3.69383636,10,HUPT4,PLX4720,"PLX4720, PLX 4720"
"5436",1371,907286,3.25545954,10,HUPT4,PLX4720,"PLX4720, PLX 4720"
"5437",1036,910779,3.01288239,10,IALM,PLX4720,"PLX4720, PLX 4720"
"5438",1371,910779,3.34567199,10,IALM,PLX4720,"PLX4720, PLX 4720"
"5439",1036,1240153,-1.96158741,10,IGR37,PLX4720,"PLX4720, PLX 4720"
"5440",1371,1240153,-1.62111885,10,IGR37,PLX4720,"PLX4720, PLX 4720"
"5441",1036,905968,4.2850201,10,IGROV1,PLX4720,"PLX4720, PLX 4720"
"5442",1371,905968,4.43751532,10,IGROV1,PLX4720,"PLX4720, PLX 4720"
"5443",,,,,IM95,PLX4720,
"5444",1036,907171,2.60182705,10,IPC298,PLX4720,"PLX4720, PLX 4720"
"5445",1371,907171,2.96781602,10,IPC298,PLX4720,"PLX4720, PLX 4720"
"5446",1371,907173,4.86343656,10,ISTMES1,PLX4720,"PLX4720, PLX 4720"
"5447",1371,753566,4.81917413,10,J82,PLX4720,"PLX4720, PLX 4720"
"5448",1036,1240157,3.8259991,10,JHH2,PLX4720,"PLX4720, PLX 4720"
"5449",1371,1240157,4.19810588,10,JHH2,PLX4720,"PLX4720, PLX 4720"
"5450",1036,1240158,3.12614868,10,JHH4,PLX4720,"PLX4720, PLX 4720"
"5451",1371,1240158,3.32806011,10,JHH4,PLX4720,"PLX4720, PLX 4720"
"5452",1371,1240159,4.61178056,10,JHH6,PLX4720,"PLX4720, PLX 4720"
"5453",1036,1240160,4.23376805,10,JHH7,PLX4720,"PLX4720, PLX 4720"
"5454",1371,1240160,4.01418907,10,JHH7,PLX4720,"PLX4720, PLX 4720"
"5455",1036,1479995,2.6413347,10,JHOS2,PLX4720,"PLX4720, PLX 4720"
"5456",1371,1479995,4.14694225,10,JHOS2,PLX4720,"PLX4720, PLX 4720"
"5457",1036,1480359,5.78335254,10,JHOS4,PLX4720,"PLX4720, PLX 4720"
"5458",1371,1480359,4.56083077,10,JHOS4,PLX4720,"PLX4720, PLX 4720"
"5459",1036,1327768,4.2030236,10,JM1,PLX4720,"PLX4720, PLX 4720"
"5460",1371,1327768,4.02436422,10,JM1,PLX4720,"PLX4720, PLX 4720"
